logFC	logCPM	F	PValue	FDR
TSS5_22038357	5.47702615348898	7.69001676307225	273.331270447529	6.75396196165859e-29	2.37825848935939e-26
TSS1_2641778	4.57716959335181	7.57019490663228	273.234817353853	6.834858182223e-29	2.37908057853171e-26
TSS2_16573430	4.42535055101162	8.85750682401795	272.47733060128	7.50562522217775e-29	2.58287327958192e-26
TSS2_8045021	-5.8959361670417	8.3484655220764	272.34140830011	7.63293256526619e-29	2.59716962779726e-26
TSS4_13752626	-5.07145005889662	9.63952567893352	271.749528271361	8.2135637993859e-29	2.76368169485337e-26
TSS2_6950088	4.2622109275993	7.33754189041867	271.300405203126	8.68414877095738e-29	2.88991293660332e-26
TSS5_2041913	6.30802562654137	4.46765578594876	278.531782210112	9.86863212256475e-29	3.24838898443074e-26
TSS3_6931806	-5.20331925443933	9.63923401759332	268.807183031095	1.18467140903335e-28	3.85757035266204e-26
TSS1_30217561	5.20419582710177	5.98052828051061	266.937421478937	1.49748771607221e-28	4.82430005381009e-26
TSS1_11539780	4.57934841499359	6.65843860205386	262.533572516527	2.61329566008149e-28	8.3303613130787e-26
TSS3_222814	-4.90845479050567	10.5349289312209	262.053368093116	2.77805876837254e-28	8.76332850860683e-26
TSS2_5541269	6.22719842083646	4.81350494542039	261.109266732535	3.1336609793315e-28	9.78316035433976e-26
TSS3_23328628	5.36410758520223	5.15753049829332	259.632888416274	5.19016427863311e-28	1.60381372295762e-25
TSS1_1244960	-8.29656173476842	8.47760169569452	258.808260543305	5.76498325637298e-28	1.76344432275498e-25
TSS3_9795179	4.17683808603568	8.61093967527146	256.214669703609	5.88224075636178e-28	1.78131896824904e-25
TSS3_10053604	-4.8972182471003	6.78111730130865	255.710483691359	6.27965391257333e-28	1.88283920232137e-25
TSS3_10255953	5.93999430759497	4.64286033925222	264.74803024288	7.26851048401675e-28	2.15796375477921e-25
TSS2_13162440	5.85961976444707	4.52064265087144	254.336279071227	7.50819417738413e-28	2.20748198324003e-25
TSS3_589677	4.07364434554896	8.00996498395402	254.237101270536	7.60585463731408e-28	2.21469323059406e-25
TSS1_26936069	4.35115027854131	6.28234117252997	253.530295901074	8.34053210797528e-28	2.4054888935792e-25
TSS5_9648832	4.68842878518327	6.42484941837485	252.805199526048	9.16984882446556e-28	2.61477401457791e-25
TSS5_7222277	5.80403205922172	4.76280653318587	262.789710012828	9.2388739411497e-28	2.61477401457791e-25
TSS2_16780256	-5.16387255282173	11.7071039658233	252.129851347171	1.00180929954656e-27	2.80905472390449e-25
TSS2_10737654	5.82582972075281	6.4563632664766	254.355991526245	1.02090987295424e-27	2.83634987914435e-25
TSS4_1440289	3.95681047594209	7.87847991172564	251.466559668885	1.09294036553121e-27	3.00886482630743e-25
TSS2_14863387	-4.54301233329292	10.8742239960731	251.339660816765	1.11131930175214e-27	3.03189931666306e-25
TSS3_9709953	6.49023102666493	4.08897619449243	249.302840626636	1.45364146695699e-27	3.93041290570166e-25
TSS5_209049	4.05720865086658	9.90449918525622	248.71427376548	1.57140157615781e-27	4.21121716201654e-25
TSS2_5925176	4.77971614776372	5.36444117254334	248.609376832019	2.15857367551202e-27	5.73404268557285e-25
TSS3_7377115	4.30486401207604	8.84546288452749	245.679051313956	2.35338398800003e-27	6.19717628770477e-25
TSS3_4821604	4.14513787655069	7.76483480420826	245.107310739158	2.54046104669727e-27	6.6321363687184e-25
TSS2_13722429	6.40689803161074	4.28827621927989	251.944638659109	2.60481406925097e-27	6.74201576573737e-25
TSS2_15445432	4.53922231868101	7.17476862009443	244.787912464444	2.65152277464777e-27	6.80475120208969e-25
TSS2_7760832	-5.1835310731997	6.45393289360396	244.166291970628	2.88212606290094e-27	7.33440534141421e-25
TSS3_9493914	8.2099336207278	4.08662028001415	248.328376436488	3.04290022267778e-27	7.67901228694594e-25
TSS3_20338442	4.4010773458755	6.9200548617538	247.14499317604	3.55166416256467e-27	8.88884676321868e-25
TSS2_10334616	-5.24061722504885	5.31946185360264	240.892776341502	4.48297122358676e-27	1.11276899642523e-24
TSS5_8987801	5.56426326335274	4.58598814453572	247.371148700058	4.69448462750825e-27	1.15579738190921e-24
TSS4_16773299	4.2848027163142	7.09189791524328	238.332966354491	6.35225681396597e-27	1.55133381530106e-24
TSS1_28549387	3.92159952509935	7.47838203152604	236.653618154572	7.99605663230116e-27	1.93715666396781e-24
TSS1_27779166	10.483819734351	4.50639985413342	244.65061921405	9.11019357135729e-27	2.18955549143978e-24
TSS1_20803436	4.51969108177973	5.77545142321999	237.320787647279	9.76142502332199e-27	2.32760026756898e-24
TSS3_20354352	-5.05497275116182	9.42745507372789	235.061858992595	9.95611951610486e-27	2.34186498158035e-24
TSS5_19040402	6.20639297151762	4.55283016609982	241.561176165905	1.00390609244747e-26	2.34186498158035e-24
TSS5_6466791	4.53552051662929	5.6327552599046	237.104249686083	1.00532459665636e-26	2.34186498158035e-24
TSS3_5188415	3.77148780048487	7.66962252512715	233.921807006343	1.16566545947688e-26	2.67683537656378e-24
TSS4_5779390	4.32519369103705	6.33384626916515	236.011505257541	1.16680074532384e-26	2.67683537656378e-24
TSS5_5796	5.74604466022693	4.77641176882381	239.755908204465	1.27485843551762e-26	2.90274721825415e-24
TSS4_14820507	4.5641705505114	5.81519037287861	233.770177350134	1.58625163121819e-26	3.5848103095657e-24
TSS5_20506335	-6.45010667261323	6.432297143713	231.480583723805	1.63697172955165e-26	3.67203073229723e-24
TSS1_16577609	-4.26438664860844	7.1227357967132	230.331550644267	1.92239313811058e-26	4.28057583833844e-24
TSS5_21603620	4.81050031736398	4.82006980629299	230.034105610398	2.00425246184925e-26	4.43027571548765e-24
TSS1_27339984	4.13960415024024	6.59082103385689	230.692672004367	2.42680860292185e-26	5.32543803784655e-24
TSS5_16151552	7.00811115668413	4.45823821488543	233.760494910274	2.84629391610332e-26	6.20103011952207e-24
TSS2_10057550	-6.11259023751251	8.10823087314891	226.740005755999	3.18903571458316e-26	6.89811203890871e-24
TSS5_426375	4.3886223364024	6.50033865573078	226.559864942819	3.27152947845911e-26	7.02636363093455e-24
TSS5_2329878	-5.51310932772533	9.39950210246139	226.112478292755	3.48597648503059e-26	7.43421309128038e-24
TSS1_10898174	4.83398211961523	5.18904880514654	226.026217042354	4.66112557211072e-26	9.87082976924678e-24
TSS4_10940760	4.03405305159593	6.96357362666795	222.48911601812	5.84928725311038e-26	1.2196590479846e-23
TSS2_2141627	-3.73577775976378	8.50577363881874	222.467613240253	5.86738688834158e-26	1.2196590479846e-23
TSS5_1034543	-4.05599992545584	10.4278194794752	222.452427071598	5.88020410810524e-26	1.2196590479846e-23
TSS1_20713751	3.88975628360191	6.42136604860271	222.011360986434	6.26522837558174e-26	1.29067966597103e-23
TSS5_23337850	11.0886304051181	3.36967480078878	230.009012665288	6.34940317104949e-26	1.29918227181684e-23
TSS3_790648	-4.05083796997869	8.86946368503121	219.638827882074	8.82629434387323e-26	1.79387027929874e-23
TSS5_4061950	4.10151392131476	6.60790669029652	219.206163168354	9.39822288460533e-26	1.89737589076336e-23
TSS2_11713387	-4.25479515092683	9.88584186149445	218.143727160461	1.09689759363977e-25	2.19982449193332e-23
TSS2_12603885	5.06134109124487	4.8442168737029	221.09418635219	1.63437273713237e-25	3.2561651051697e-23
TSS2_10753147	6.94829668044828	3.69996807285031	222.375460200062	1.81178390918478e-25	3.58602955044724e-23
TSS5_25090119	-4.90125624408529	9.21855035141952	213.990713717618	2.0174175769557e-25	3.96710756382789e-23
TSS5_26568699	3.80275642651767	7.51853214158158	212.66006785029	2.45672568442428e-25	4.79980799364004e-23
TSS4_7434199	9.35767846450046	3.44955873575799	220.12045109723	2.4820149567412e-25	4.81813198301242e-23
TSS3_18763846	5.24650954478147	4.84562640727079	213.981790562538	2.63115723565284e-25	5.07511685141879e-23
TSS5_23127654	-4.15322540942013	8.76758071851342	212.041486014568	2.69315266312261e-25	5.16181912008493e-23
TSS5_21237120	-4.60626101812678	7.98491797227499	211.602906819096	2.8747721327381e-25	5.47526569155395e-23
TSS3_21949710	4.0159346695575	9.82160316134287	211.522650689852	2.90933912528711e-25	5.50646979569186e-23
TSS1_19454838	4.22105225656213	5.402600190904	215.422413478287	3.6602665752956e-25	6.88471134780601e-23
TSS5_25661002	3.95619045524371	5.71239288613485	208.169846407602	4.80736535901041e-25	8.9865089609205e-23
TSS5_26519242	-4.98994452525778	11.0991772496676	207.783835939616	5.09538899110853e-25	9.42156379472034e-23
TSS3_7527652	-4.03813933598114	12.5274712895726	207.774820370742	5.10232296117999e-25	9.42156379472034e-23
TSS4_17263606	-6.3468231405863	7.97102097127726	207.511617517218	5.30906497060631e-25	9.74390390938612e-23
TSS4_12900458	-4.75400158552844	12.1616746889819	206.711088851063	5.99209729639658e-25	1.09312459293239e-22
TSS1_1969486	4.58659448338419	5.30517036188415	206.602760832541	6.09119371959303e-25	1.10454861922417e-22
TSS5_24667893	6.85800214238744	3.56269417246516	208.56491609734	7.60897440792109e-25	1.37156292854211e-22
TSS5_25335483	4.7220241179158	5.46297327237632	205.936649362053	8.6937852769313e-25	1.55783372509651e-22
TSS1_29517930	5.0141192258345	4.87592099960812	207.372901623904	9.08092477299456e-25	1.61498345493768e-22
TSS5_5711066	3.94974527609718	5.76420911984934	203.932782326893	9.14351052412544e-25	1.61498345493768e-22
TSS5_4476232	-4.10656354512259	5.80166786240244	205.580785673737	9.17270925104123e-25	1.61498345493768e-22
TSS1_29519363	5.0985518963648	4.62962195103105	203.40380841757	9.91414420607719e-25	1.73543369359905e-22
TSS1_10722262	4.24619273006252	6.82003930263399	204.971049908852	1.00569558911838e-24	1.75031491524552e-22
TSS5_122522	-4.68684171399964	10.3610736792722	202.740547162471	1.09751216177836e-24	1.88824837100749e-22
TSS5_17508642	4.88554066445617	4.89697907435345	202.73630550409	1.09822680293659e-24	1.88824837100749e-22
TSS3_23090949	4.56748035114872	5.47123707668934	204.321236066277	1.10957038829868e-24	1.88824837100749e-22
TSS3_16630484	-3.8392862356633	7.10997648232795	202.667471932666	1.10989073090293e-24	1.88824837100749e-22
TSS3_4889304	3.87740090168524	5.9258120650374	202.583038099249	1.44481923016257e-24	2.44432741603425e-22
TSS1_24183174	-4.26087183610008	8.38763388531985	200.153149412324	1.63540965738248e-24	2.75139503636187e-22
TSS1_19619750	-5.80474736698115	7.76703516379516	198.775897224254	2.02519080602372e-24	3.38833442976885e-22
TSS1_3919272	6.17661855079449	3.7922297080645	201.9788954357	2.04001922688652e-24	3.39439023339584e-22
TSS2_13020392	3.68167054986394	7.21993899482753	201.73905409313	2.11551734558303e-24	3.50077659979731e-22
TSS2_2055552	-4.07589680210322	13.1759118737138	198.105644240387	2.24806572665523e-24	3.69990078262502e-22
TSS3_6752584	4.55006204164047	5.07300998422796	201.273432963817	2.27035438474881e-24	3.71638604504584e-22
TSS1_27148511	3.43642502193136	9.01523623600414	197.741979073578	2.37933611247658e-24	3.87384061796389e-22
TSS1_16563741	-6.33629460987484	4.45118518421995	197.2473721702	2.57055843078655e-24	4.16279256467962e-22
TSS4_2673188	5.23633662776139	4.81946456543163	196.384823606759	2.94247857683892e-24	4.73973823097941e-22
TSS1_20504920	5.50679181716928	3.92565766285315	197.530570878166	3.14091157607335e-24	5.03260451101743e-22
TSS4_18075745	5.15480852910111	4.47838298870058	200.295750344263	3.39489823914296e-24	5.4109317566298e-22
TSS2_12592186	4.54181746562157	5.65419044781305	200.043112677544	3.52708083885546e-24	5.59217743680942e-22
TSS3_20015437	5.50833255139486	4.09718966572003	195.999021789531	3.98538712563674e-24	6.28591032946132e-22
TSS2_12301787	8.16910159855004	3.58655174499472	195.717120250657	4.1645348887243e-24	6.53443575312114e-22
TSS1_10305108	6.41621145504926	4.55905419997347	198.707212549042	4.31895712233184e-24	6.74180301729768e-22
TSS5_17758277	-4.17034201250029	11.9484707277299	193.661030570756	4.52077520405477e-24	7.02064797458413e-22
TSS2_13020152	3.39039338812133	8.70823245784206	193.462266973768	4.66544533040232e-24	7.20835106839661e-22
TSS1_11774484	-5.50739803860395	7.47418193799625	193.248332667251	4.82645515571937e-24	7.4192660650076e-22
TSS1_9539066	-6.08941551522362	6.76290079081823	193.079367480145	4.95762933291293e-24	7.5824186408385e-22
TSS3_16789980	4.40779980027147	5.46896610380119	192.596370767756	5.35307027609993e-24	8.14608176739368e-22
TSS2_13609899	-3.92155498267281	6.52953391370255	191.812505202942	6.06479023051041e-24	9.18300212752734e-22
TSS1_2368385	-5.28267150976591	9.57044268581942	191.757221025224	6.11850100993408e-24	9.2182371185987e-22
TSS2_12586520	4.60429476300288	4.577322893737	196.236157947337	6.29778484390356e-24	9.4413771498976e-22
TSS3_4063183	3.6155941678949	5.93256438376431	191.05991429098	6.83926102355241e-24	1.02026276638541e-21
TSS2_13262099	8.23423671873717	4.24947586320367	192.954322257523	8.18010693049502e-24	1.21430479498128e-21
TSS3_19115319	7.06401453423109	3.54992346560249	189.642792038645	8.58367556905859e-24	1.26799730369659e-21
TSS2_2763561	4.01825723573157	5.92319920767136	191.36510929303	1.04952229211697e-23	1.54284871709604e-21
TSS2_11270218	3.41937010616176	7.29265690182313	189.542241156104	1.10335032445388e-23	1.61414289253318e-21
TSS5_2245250	-3.6192351943114	8.18995756168832	187.537081578624	1.20563518571328e-23	1.75530049658439e-21
TSS5_16911686	-4.83234228511403	7.92015395118125	187.480900073227	1.21665629472518e-23	1.76287093651495e-21
TSS3_18525615	5.29605720324053	3.94037826843755	191.939800271227	1.22310849394483e-23	1.76378069153007e-21
TSS1_2047883	3.80351427695171	7.07211527117774	187.277249092105	1.25747735661576e-23	1.80474818911825e-21
TSS5_26884459	6.33262793764087	3.74583482017664	193.288727429386	1.27091731649381e-23	1.81543344789538e-21
TSS3_980488	6.81852086302472	4.54837413076924	192.201457964516	1.50256480420309e-23	2.13625211106489e-21
TSS2_12043478	4.5381881010557	4.57452566134814	190.422207503265	1.55012124071901e-23	2.19356642676139e-21
TSS4_12421361	4.3679311684493	4.88955594975083	185.955762980536	1.55869508380475e-23	2.19544014990044e-21
TSS1_28442362	3.74851360300265	8.808855837475	185.894861265816	1.57423673895894e-23	2.20706533175433e-21
TSS3_8997370	-4.64052356894744	6.662295239481	185.095449297383	1.79357196177211e-23	2.50298339715875e-21
TSS4_7521428	4.38619823997165	9.65645947690217	184.744746098428	1.89942970790431e-23	2.6385518277278e-21
TSS3_983112	7.16937942388138	4.12336476034943	190.587056266062	1.92901115443545e-23	2.66740843788899e-21
TSS5_16195709	7.46666808907036	3.70421449290395	188.807830424681	1.99735370098951e-23	2.74935736941206e-21
TSS3_9375671	5.5708311508633	4.10110016755568	185.728180964458	2.03629968850177e-23	2.79028341479181e-21
TSS4_16139352	4.63158401132972	4.82808138363351	185.300255783896	2.18239365940473e-23	2.97700122467358e-21
TSS3_4136535	-4.61261602182686	9.98844590234049	183.78645104434	2.22248405522208e-23	3.01809348180673e-21
TSS4_9608609	10.1595548436611	3.67783245026152	189.409829563185	2.31663992965252e-23	3.13191102632443e-21
TSS1_22155538	-3.78723434034302	5.72679975872423	183.236131629894	2.43288652959211e-23	3.27444901225057e-21
TSS3_17008425	5.01072241290849	4.45171680300967	182.929386501337	2.5588971385142e-23	3.42880894007192e-21
TSS1_9753953	-5.0074334528206	9.39990681201458	182.183740918435	2.89379252139113e-23	3.86047219935187e-21
TSS5_6739656	3.33364552634961	7.09178612056412	181.885602026902	3.03994743173343e-23	4.03766351206946e-21
TSS5_16434069	5.76780027145455	3.91134836546223	186.096534770563	3.06774907252528e-23	4.0567967320211e-21
TSS4_7406937	3.99559245891986	5.43650138603538	183.011105568102	3.16748545091636e-23	4.17047660478696e-21
TSS1_28472357	-4.75917150419913	9.97562395526101	182.952718853587	3.19785655727298e-23	4.19223766770119e-21
TSS5_22246595	3.41502131550433	9.47603665546986	181.484772006416	3.2484242668163e-23	4.24017379620681e-21
TSS1_23199916	4.21529952228383	4.8914925675231	180.07796619625	4.10315402549397e-23	5.31267779154469e-21
TSS3_21830452	4.06240151356771	4.91642971394498	180.075025433659	4.10516330357447e-23	5.31267779154469e-21
TSS2_9840526	-5.13262567256414	7.73371540606895	179.429061154622	4.57183643212503e-23	5.88124222401919e-21
TSS5_26002437	-3.58798902443347	12.4402589523358	179.414001573315	4.58334103248862e-23	5.88124222401919e-21
TSS3_6474912	3.14663816194207	8.66968680524683	179.249103432064	4.71126684844451e-23	6.01988582157996e-21
TSS2_13864597	3.7986383632757	9.245772220551	179.011886711101	4.90173135030577e-23	6.23693825551721e-21
TSS1_23801701	-5.56233208593658	6.0819370492158	178.470387513546	5.36656983757849e-23	6.79982570675269e-21
TSS4_15931332	3.37131955759639	7.06646714826212	178.357826921243	5.46872287943531e-23	6.90038895658082e-21
TSS4_14859505	-4.06934951627715	5.38317016572102	176.971583613446	6.9027979719748e-23	8.67375232304203e-21
TSS2_19136032	4.36716204461227	4.61850951182052	176.906607530763	6.97876843517855e-23	8.7329770463848e-21
TSS5_23997585	4.04372765631907	5.28134750292725	176.771152962989	7.1399037309346e-23	8.8978479293783e-21
TSS1_24606537	5.2446570822738	4.07939752043273	180.548689913595	7.48268754323925e-23	9.28681257671779e-21
TSS3_18892362	3.4437334313458	6.34639717729387	176.19883161047	7.86385211384894e-23	9.72004218627296e-21
TSS5_3169616	-3.93174771155429	6.8753165759246	176.025939834235	8.0969931676264e-23	9.96753024777359e-21
TSS3_11013173	4.83991018336057	4.15005061185229	175.590802332702	8.71555858529494e-23	1.06855571108699e-20
TSS5_7664992	3.29546447663473	8.70170556624251	175.553887530327	8.77020925504359e-23	1.07092035028421e-20
TSS5_22777097	-3.33251667864926	7.42157594502581	174.970232334846	9.68239921327434e-23	1.17749269550709e-20
TSS1_754175	3.8292407899295	5.62312880321345	174.931437257599	9.74636696006567e-23	1.17749269550709e-20
TSS4_6100760	3.74342582909748	6.94239377415747	174.923430257645	9.75962310775947e-23	1.17749269550709e-20
TSS3_18465679	5.69124914147052	4.637229555228	174.762804779718	1.0029479694532e-22	1.20524894281553e-20
TSS4_18228852	-5.96474052688615	6.81530285638493	174.397623617952	1.06717545392252e-22	1.27736261941247e-20
TSS4_15574618	3.28813983798121	6.9999928672485	173.028072935533	1.34794347120208e-22	1.60395048174149e-20
TSS3_20315178	4.90629932689272	5.03149192557468	176.937102830535	1.35061708828082e-22	1.60395048174149e-20
TSS3_5358453	3.73079856706995	5.69868325530904	172.918565976016	1.37342633952594e-22	1.62466679061969e-20
TSS1_29623184	-5.23179547197653	6.29031970543063	172.734695378648	1.41732738116404e-22	1.67007490598407e-20
